MORPH_ID,BoreName,ReportLabel,BoreReport,HydroID,HydroCode,StateBoreID,StatePipeID,StateTerritory,Agency,WCode,BoreDepth,DrilledDepth,Status,Completed,DrilledDate,Latitude,Longitude,Easting,Northing,Projection,ProjectionZone,CoordMethod,HeightDatum,GALandElev,GALandElevMethod,RefElev,RefElevDesc,RefElevMethod,basement_MD,min_basement_MD,basementGeol,basementRockType,basementAgeTo,surfaceGeol,surfaceRepAge,surfaceLith,FTypeClass,ConstructionLog,LithLog,HydrostratLog,HydroChem,waterLevel,GAHydroChem,Yield_Ls-1,TDS_mgL-1,Community,AddedBy,Comment,Source,QAQCd_By,QAQC_date,geometry
3079639501,CHRC0105,,,,CHRC0105,CHRC0105,,SA,,,,102.0,UNK,,2008-08-23,-26.003149760171315,129.2078126605687,520796.88,7123950.81,1.0,52.0,GPS,AHD,688.0,DEM,688.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276171.1366463237 -2818036.680838166)
3079720461,MDRC0071,,,,MDRC0071,MDRC0071,,SA,,,,54.0,UNK,,2010-07-19,-26.020456348094434,129.10791358775143,510797.873,7122046.286,1.0,52.0,GPS,AHD,681.0,DEM,681.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-286006.4210743851 -2820196.605333966)
3079733001,CHRC0084,,,,CHRC0084,CHRC0084,,SA,,,,18.0,UNK,,2008-08-05,-26.00902100878222,129.20783238712343,520797.82,7123300.6,1.0,52.0,GPS,AHD,692.0,DEM,692.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276154.7984606618 -2818694.828301711)
3079737501,CHRC0103,,,,CHRC0103,CHRC0103,,SA,,,,54.0,UNK,,2008-08-22,-26.00495841527477,129.20782493667244,520797.79,7123750.51,1.0,52.0,GPS,AHD,689.0,DEM,689.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276165.4905499018 -2818239.411441512)
3079838491,CHRC0104,,,,CHRC0104,CHRC0104,,SA,,,,90.0,UNK,,2008-08-23,-26.004060214614675,129.2078281523567,520798.27,7123849.98,1.0,52.0,GPS,AHD,689.0,DEM,689.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276167.3735704316 -2818138.712742907)
3079840501,CHRC0106,,,,CHRC0106,CHRC0106,,SA,,,,88.0,UNK,,2008-08-23,-26.002246842396424,129.2078307567583,520798.85,7124050.8,1.0,52.0,GPS,AHD,689.0,DEM,689.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276171.5596421948 -2817935.421265083)
3079841471,CHRC0075,,,,CHRC0075,CHRC0075,,SA,,,,68.0,UNK,,2008-08-02,-26.001369414821376,129.20783061164653,520798.99,7124147.97,1.0,52.0,GPS,AHD,688.0,DEM,688.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276173.7241070989 -2817837.058718545)
3079919531,MDRC0072,,,,MDRC0072,MDRC0072,,SA,,,,72.0,UNK,,2010-07-19,-26.021297507567738,129.10793215635738,510799.654,7121953.131,1.0,52.0,GPS,AHD,678.0,DEM,678.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-286002.4500902077 -2820290.860170058)
3079936511,CHRC0102,,,,CHRC0102,CHRC0102,,SA,,,,54.0,UNK,,2008-08-22,-26.00585234266644,129.20784199863763,520799.34,7123651.51,1.0,52.0,GPS,AHD,689.0,DEM,689.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276161.6127298209 -2818339.587305899)
3079936971,CHRC0080,,,,CHRC0080,CHRC0080,,SA,,,,60.0,UNK,,2008-08-03,-26.005436881119014,129.20784176700482,520799.39,7123697.52,1.0,52.0,GPS,AHD,688.0,DEM,688.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276162.6537122483 -2818293.012940957)
3079939971,CHRC0077,,,,CHRC0077,CHRC0077,,SA,,,,60.0,UNK,,2008-08-02,-26.002732272280014,129.20784000465562,520799.69,7123997.04,1.0,52.0,GPS,AHD,688.0,DEM,688.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276169.4555544048 -2817989.819770472)
3079941001,CHRC0076,,,,CHRC0076,CHRC0076,,SA,,,,84.0,UNK,,2008-08-02,-26.00180058414502,129.20783386847208,520799.24,7124100.22,1.0,52.0,GPS,AHD,688.0,DEM,688.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276172.3454572235 -2817885.387340271)
3079960001,CHRC0220,,,,CHRC0220,CHRC0220,,SA,,,,12.0,UNK,,2010-08-20,-26.16534855397262,129.1080613454731,510799.347,7106000.154,1.0,52.0,GPS,AHD,626.0,DEM,626.0,NGS,DEM,,,,,,calcrete 38497,Cenozoic,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-285624.0543682355 -2836439.723419568)
3080022501,MDRC0069,,,,MDRC0069,MDRC0069,,SA,,,,12.0,UNK,,2010-07-19,-26.01861552991968,129.1079347402924,510800.158,7122250.144,1.0,52.0,GPS,AHD,679.0,DEM,679.0,NGS,DEM,12.0,,,,,Giles Complex,Mesoproterozoic,igneous mafic intrusive; igneous ultramafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-286009.0018814305 -2819990.197097093)
3080033991,CHRC0083,,,,CHRC0083,CHRC0083,,SA,,,,48.0,UNK,,2008-08-04,-26.00813207383206,129.2078603013711,520800.77,7123399.04,1.0,52.0,GPS,AHD,691.0,DEM,691.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276154.2163846286 -2818595.114716825)
3080034971,CHRC0082,,,,CHRC0082,CHRC0082,,SA,,,,24.0,UNK,,2008-08-04,-26.007240201890234,129.20785833157208,520800.73,7123497.81,1.0,52.0,GPS,AHD,694.0,DEM,694.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276156.5966700405 -2818495.136528017)
3080037981,CHRC0079,,,,CHRC0079,CHRC0079,,SA,,,,82.0,UNK,,2008-08-03,-26.00452792184879,129.20785415678608,520800.79,7123798.18,1.0,52.0,GPS,AHD,691.0,DEM,691.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276163.6558441932 -2818191.088303128)
3080042001,CHRC0029,,,,CHRC0029,CHRC0029,,SA,,,,12.0,UNK,,,-26.000899579834982,129.20783987708492,520800.0,7124200.0,1.0,52.0,GPS,AHD,687.0,DEM,687.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276173.9591222939 -2817784.368477366)
3080042501,CHRC0028,,,,CHRC0028,CHRC0028,,SA,,,,12.0,UNK,,,-26.000448089816526,129.207839082588,520800.0,7124250.0,1.0,52.0,GPS,AHD,689.0,DEM,689.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276175.1440548048 -2817733.756533409)
3080043001,CHRC0027,,,,CHRC0027,CHRC0027,,SA,,,,12.0,UNK,,,-25.999996599769858,129.20783828811003,520800.0,7124300.0,1.0,52.0,GPS,AHD,690.0,DEM,690.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276176.3289858727 -2817683.144598703)
3080135981,CHRC0081,,,,CHRC0081,CHRC0081,,SA,,,,48.0,UNK,,2008-08-04,-26.006332251491663,129.2078600308618,520801.06,7123598.36,1.0,52.0,GPS,AHD,689.0,DEM,689.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276158.6535209344 -2818393.347997894)
3080255501,ANGATJA EAST BORE,,https://www.waterconnect.sa.gov.au/Systems/GD/Pages/Details.aspx?DHNO=435,30160409.0,504500020,504500020,,SA,4.0,9.0,54.0,54.0,UNK,,1988-10-10,-26.160456,130.608834,660802.001,7105550.953,1.0,52.0,GPS,AHD,632.8588256835938,DEM,632.8588256835938,NGS,DEM,,,,,,Mangatitja Limestone,Cenozoic,sedimentary carbonate,Unknown,1.0,1.0,1.0,0.0,1.0,0.0,,,Regional,Neil Symington,,NGIS,,,POINT (-137414.3372000009 -2833406.353700001)
3080539001,CHRC0078,,,,CHRC0078,CHRC0078,,SA,,,,84.0,UNK,,2008-08-03,-26.003604641376626,129.207904093034,520805.95,7123900.42,1.0,52.0,GPS,AHD,689.0,DEM,689.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-276160.9799891583 -2818087.477092091)
3081021271,MDRC0070,,,,MDRC0070,MDRC0070,,SA,,,,30.0,UNK,,2010-07-19,-26.01972472182655,129.1080380722927,510810.396,7122127.299,1.0,52.0,GPS,AHD,681.0,DEM,681.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-285995.9694723084 -2820114.309273158)
3081041311,NC-5 MT DAVIES,,https://www.waterconnect.sa.gov.au/Systems/GD/Pages/Details.aspx?DHNO=178,30021327.0,474500018,474500018,,SA,4.0,9.0,39.01,39.01,ABN,,1965-10-26,-26.001514,129.207949,520810.8142,7124131.94,1.0,52.0,MAP,AHD,688.0,DEM,688.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,1.0,0.0,0.0,0.0,,,Regional,Neil Symington,,NGIS,,,POINT (-276161.6618999988 -2817853.011299999)
3081041312,NC-6 MT DAVIES,,https://www.waterconnect.sa.gov.au/Systems/GD/Pages/Details.aspx?DHNO=179,30005709.0,474500019,474500019,,SA,4.0,9.0,33.22,33.22,ABN,,1965-10-27,-26.001514,129.207949,520810.8142,7124131.94,1.0,52.0,MAP,AHD,688.0,DEM,688.0,NGS,DEM,28.68,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,1.0,0.0,0.0,0.0,,,Regional,Neil Symington,,NGIS,,,POINT (-276161.6618999988 -2817853.011299999)
3081041371,NC-4 MT DAVIES,,https://www.waterconnect.sa.gov.au/Systems/GD/Pages/Details.aspx?DHNO=177,30052315.0,474500017,474500017,,SA,4.0,9.0,42.67,42.82,ABN,,1965-10-22,-26.00146,129.207949,520810.8237,7124137.92,1.0,52.0,MAP,AHD,691.0,DEM,691.0,NGS,DEM,32.0,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,1.0,0.0,0.0,0.0,,,Regional,Neil Symington,,NGIS,,,POINT (-276161.7941999994 -2817846.957699999)
3081041372,NC-7 MT DAVIES,,https://www.waterconnect.sa.gov.au/Systems/GD/Pages/Details.aspx?DHNO=180,30080435.0,474500020,474500020,,SA,4.0,9.0,62.18,62.18,ABN,,1965-11-01,-26.00146,129.207949,520810.8237,7124137.92,1.0,52.0,MAP,AHD,691.0,DEM,691.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,1.0,0.0,0.0,0.0,,,Regional,Neil Symington,,NGIS,,,POINT (-276161.7941999994 -2817846.957699999)
3081041373,NC-8 MT DAVIES,,https://www.waterconnect.sa.gov.au/Systems/GD/Pages/Details.aspx?DHNO=181,30026962.0,474500021,474500021,,SA,4.0,9.0,13.41,13.41,ABN,,1965-11-02,-26.00146,129.207949,520810.8237,7124137.92,1.0,52.0,MAP,AHD,691.0,DEM,691.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,1.0,0.0,0.0,0.0,,,Regional,Neil Symington,,NGIS,,,POINT (-276161.7941999994 -2817846.957699999)
3083280631,DAV 8,,https://www.waterconnect.sa.gov.au/Systems/GD/Pages/Details.aspx?DHNO=191068,30057354.0,474500143,474500143,,SA,4.0,9.0,22.0,22.0,UNK,,2002-05-27,-26.056456,129.008318,500832.0472,7118063.966,1.0,52.0,GPS,AHD,649.0,DEM,649.0,NGS,DEM,,,,,,colluvium 38491,Quaternary,regolith,Unknown,0.0,1.0,1.0,0.0,0.0,0.0,,,Wingellina,Neil Symington,,NGIS,,,POINT (-295759.4635000005 -2824459.005999999)
3089960001,CHRC0221,,,,CHRC0221,CHRC0221,,SA,,,,18.0,UNK,,2010-08-20,-26.16534571800526,129.1090681845077,510899.968,7106000.384,1.0,52.0,GPS,AHD,624.0,DEM,624.0,NGS,DEM,,18.0,,,,calcrete 38497,Cenozoic,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-285524.6374799872 -2836437.15487356)
3090453451,KANPI 97E,,https://www.waterconnect.sa.gov.au/Systems/GD/Pages/Details.aspx?DHNO=163134,30136131.0,494500037,494500037,,SA,4.0,9.0,,30.0,DCM,,1997-04-01,-26.167019,130.109711,610904.0455,7105345.989,1.0,52.0,GPS,AHD,675.0,DEM,675.0,NGS,DEM,,,,,,colluvium 38491,Quaternary,regolith,Water Supply,0.0,1.0,1.0,0.0,1.0,0.0,,,Regional,Neil Symington,,NGIS,,,POINT (-186701.8869000003 -2834775.4067)
3097135891,NH-1 MT DAVIES,,https://www.waterconnect.sa.gov.au/Systems/GD/Pages/Details.aspx?DHNO=242,30133765.0,474500082,474500082,,SA,4.0,9.0,28.96,28.96,UNK,,1966-10-05,-26.096856,129.009717,500971.6554,7113589.865,1.0,52.0,MAP,AHD,663.0,DEM,663.0,NGS,DEM,,,,,,alluvium 38485,Quaternary,regolith,Exploration,0.0,1.0,1.0,0.0,1.0,0.0,,,Wingellina,Neil Symington,Stratigraphy added,NGIS,Neil Symington,2021-10-26T00:00:00,POINT (-295515.0755999982 -2828984.843900001)
3099037991,CHRC0133,,,,CHRC0133,CHRC0133,,SA,,,,72.0,UNK,,2008-09-20,-26.004509377947077,129.2097530140593,520990.82,7123799.93,1.0,52.0,GPS,AHD,690.0,DEM,690.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-275975.9202482973 -2818184.906184549)
3099738471,CHRC0134,,,,CHRC0134,CHRC0134,,SA,,,,84.0,UNK,,2008-09-20,-26.00407638681165,129.2098230921053,520997.91,7123847.87,1.0,52.0,GPS,AHD,690.0,DEM,690.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-275970.0503952536 -2818136.21482312)
3099738991,CHRC0135,,,,CHRC0135,CHRC0135,,SA,,,,90.0,UNK,,2008-09-20,-26.003608831116594,129.20981736504302,520997.42,7123899.65,1.0,52.0,GPS,AHD,690.0,DEM,690.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-275971.7616755569 -2818083.812404477)
3099739471,CHRC0136,,,,CHRC0136,CHRC0136,,SA,,,,96.0,UNK,,2008-09-21,-26.003180633269174,129.2098200017113,520997.76,7123947.07,1.0,52.0,GPS,AHD,690.0,DEM,690.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-275972.5494705871 -2818035.804096587)
3099739991,CHRC0137,,,,CHRC0137,CHRC0137,,SA,,,,72.0,UNK,,2008-09-21,-26.00270683796782,129.20982045895073,520997.89,7123999.54,1.0,52.0,GPS,AHD,688.0,DEM,688.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-275973.6644498607 -2817982.688861061)
3099836991,CHRC0131,,,,CHRC0131,CHRC0131,,SA,,,,36.0,UNK,,2008-09-19,-26.005412876637834,129.20983236177693,520998.6,7123699.86,1.0,52.0,GPS,AHD,692.0,DEM,692.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-275965.8610064003 -2818286.020517907)
3099837491,CHRC0132,,,,CHRC0132,CHRC0132,,SA,,,,30.0,UNK,,2008-09-19,-26.004962109342173,129.20983156078694,520998.6,7123749.78,1.0,52.0,GPS,AHD,691.0,DEM,691.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-275967.0440214933 -2818235.489465262)
3099840481,CHRC0138,,,,CHRC0138,CHRC0138,,SA,,,,78.0,UNK,,2008-09-22,-26.002262930974453,129.20982116914882,520998.04,7124048.7,1.0,52.0,GPS,AHD,692.0,DEM,692.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-275974.6812240954 -2817932.923684048)
3099840981,CHRC0139,,,,CHRC0139,CHRC0139,,SA,,,,90.0,UNK,,2008-09-22,-26.001811344131653,129.20982496333897,520998.5,7124098.71,1.0,52.0,GPS,AHD,691.0,DEM,691.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-275975.4118151063 -2817882.290917374)
3099841491,CHRC0140,,,,CHRC0140,CHRC0140,,SA,,,,96.0,UNK,,2008-09-22,-26.001352268906825,129.20982434759176,520998.52,7124149.55,1.0,52.0,GPS,AHD,690.0,DEM,690.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-275976.5968578554 -2817830.828214115)
3099841991,CHRC0141,,,,CHRC0141,CHRC0141,,SA,,,,88.0,UNK,,2008-09-24,-26.000899883387177,129.2098184478422,520998.01,7124199.65,1.0,52.0,GPS,AHD,690.0,DEM,690.0,NGS,DEM,,,,,,"Amata Dolerite,  Alcurra Dolerite",Neoproterozoic,igneous mafic intrusive,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-275978.2880798581 -2817780.126878685)
3100000001,CHRB0165,,,,CHRB0165,CHRB0165,,SA,,,,,UNK,,,-26.038973885352608,129.00999553977346,501000.0,7120000.0,1.0,52.0,GPS,AHD,651.0,DEM,651.0,NGS,DEM,1.0,,,,,colluvium 38491,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-295639.4763917751 -2822495.366990139)
3100002001,CHRB0164,,,,CHRB0164,CHRB0164,,SA,,,,,UNK,,,-26.037167922716403,129.0099953866836,501000.0,7120200.0,1.0,52.0,GPS,AHD,652.0,DEM,652.0,NGS,DEM,2.0,,,,,colluvium 38491,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-295644.2305895081 -2822292.915426037)
3100004001,CHRB0163,,,,CHRB0163,CHRB0163,,SA,,,,,UNK,,,-26.035361959628723,129.00999523360835,501000.0,7120400.0,1.0,52.0,GPS,AHD,650.0,DEM,650.0,NGS,DEM,1.0,,,,,colluvium 38491,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-295648.9847829 -2822090.464006513)
3100006001,CHRB0162,,,,CHRB0162,CHRB0162,,SA,,,,,UNK,,,-26.0335559960896,129.00999508054767,501000.0,7120600.0,1.0,52.0,GPS,AHD,646.0,DEM,646.0,NGS,DEM,2.0,,,,,colluvium 38491,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-295653.7389719459 -2821888.012731779)
3100008001,CHRB0161,,,,CHRB0161,CHRB0161,,SA,,,,,UNK,,,-26.031750032099044,129.0099949275015,501000.0,7120800.0,1.0,52.0,GPS,AHD,648.0,DEM,648.0,NGS,DEM,4.0,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-295658.4931566467 -2821685.561602011)
3100010001,CHRB0160,,,,CHRB0160,CHRB0160,,SA,,,,,UNK,,,-26.02994406765709,129.00999477446993,501000.0,7121000.0,1.0,52.0,GPS,AHD,648.0,DEM,648.0,NGS,DEM,,21.0,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-295663.2473369923 -2821483.11061741)
3100012001,CHRB0159,,,,CHRB0159,CHRB0159,,SA,,,,,UNK,,,-26.028138102763755,129.00999462145296,501000.0,7121200.0,1.0,52.0,GPS,AHD,649.0,DEM,649.0,NGS,DEM,,18.0,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-295668.0015129783 -2821280.659778174)
3100014001,CHRB0158,,,,CHRB0158,CHRB0158,,SA,,,,,UNK,,,-26.026332137419054,129.00999446845051,501000.0,7121400.0,1.0,52.0,GPS,AHD,647.0,DEM,647.0,NGS,DEM,,,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-295672.7556846027 -2821078.209084488)
3100016001,CHRB0157,,,,CHRB0157,CHRB0157,,SA,,,,,UNK,,,-26.024526171623013,129.0099943154626,501000.0,7121600.0,1.0,52.0,GPS,AHD,649.0,DEM,649.0,NGS,DEM,,24.0,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-295677.5098518634 -2820875.758536544)
3100018001,CHRB0156,,,,CHRB0156,CHRB0156,,SA,,,,,UNK,,,-26.02272020537566,129.00999416248928,501000.0,7121800.0,1.0,52.0,GPS,AHD,651.0,DEM,651.0,NGS,DEM,,24.0,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-295682.264014748 -2820673.308134544)
3100020001,CHRB0155,,,,CHRB0155,CHRB0155,,SA,,,,,UNK,,,-26.020914238677012,129.00999400953052,501000.0,7122000.0,1.0,52.0,GPS,AHD,651.0,DEM,651.0,NGS,DEM,,22.0,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-295687.0181732601 -2820470.857878671)
3100022001,CHRB0154,,,,CHRB0154,CHRB0154,,SA,,,,,UNK,,,-26.01910827152709,129.00999385658628,501000.0,7122200.0,1.0,52.0,GPS,AHD,656.0,DEM,656.0,NGS,DEM,,27.0,,,,dunes 38496,Quaternary,regolith,Exploration,0.0,1.0,0.0,0.0,0.0,0.0,,,Regional,Martin Smith,,Exploration log and collars from state open file mineral exploration data,,,POINT (-295691.772327392 -2820268.407769118)
